timestamp,open,high,low,close,volume
2026-05-24 00:00:00+00:00,76747.1,77530.2,76103.1,77068.5,6097.614105
2026-05-25 00:00:00+00:00,77068.5,77916.2,76913.4,77322.1,6209.794182
2026-05-26 00:00:00+00:00,77322.1,78089.9,75671.0,75929.4,11994.539795
2026-05-27 00:00:00+00:00,75929.4,76168.7,74238.8,74444.0,9650.122075
2026-05-28 00:00:00+00:00,74444.0,74584.4,72580.9,73628.0,12101.662561
2026-05-29 00:00:00+00:00,73628.0,74331.6,72492.5,73468.1,9331.453099
2026-05-30 00:00:00+00:00,73468.1,74145.4,73205.0,73889.6,3894.499764
2026-05-31 00:00:00+00:00,73889.6,74273.0,73398.5,73683.6,5785.663243
2026-06-01 00:00:00+00:00,73683.6,74089.6,70678.6,71407.5,11725.181874
2026-06-02 00:00:00+00:00,71407.5,71413.9,66200.0,66754.8,17655.395453
2026-06-03 00:00:00+00:00,66754.8,67534.2,64090.1,64146.0,18927.293402
2026-06-04 00:00:00+00:00,64146.0,64770.8,61370.0,63879.1,28121.550576
2026-06-05 00:00:00+00:00,63879.1,63983.1,59130.0,61060.8,33157.495926
2026-06-06 00:00:00+00:00,61060.8,61526.7,59486.2,60884.1,10256.677705
2026-06-07 00:00:00+00:00,60884.1,64282.9,60742.3,63337.1,8748.7568
2026-06-08 00:00:00+00:00,63337.1,64217.5,62408.2,63087.9,12426.661999
2026-06-09 00:00:00+00:00,63087.9,63527.6,60763.8,61730.4,15449.291597
2026-06-10 00:00:00+00:00,61730.4,62860.5,60709.3,61507.1,14551.995753
2026-06-11 00:00:00+00:00,61507.1,63942.7,61506.7,63630.8,14806.06044
2026-06-12 00:00:00+00:00,63630.8,64397.3,62839.1,63575.4,14370.864199
2026-06-13 00:00:00+00:00,63575.4,64762.4,63414.5,64450.4,8160.36814
2026-06-14 00:00:00+00:00,64450.4,65804.1,63685.5,65750.1,10157.0356
2026-06-15 00:00:00+00:00,65750.1,67302.3,65347.0,66325.4,13534.591429
2026-06-16 00:00:00+00:00,66325.4,66991.7,65364.1,65679.1,12219.338007
2026-06-17 00:00:00+00:00,65679.1,66436.6,63909.7,64504.7,17566.062867
2026-06-18 00:00:00+00:00,64504.7,64809.7,62260.7,62953.1,13815.970407
2026-06-19 00:00:00+00:00,62953.1,63672.7,62315.0,63541.3,11052.243733
2026-06-20 00:00:00+00:00,63541.3,64386.9,63191.9,64298.6,5675.360359
2026-06-21 00:00:00+00:00,64298.6,64590.5,63270.0,63309.3,5110.550562
2026-06-22 00:00:00+00:00,63309.3,65624.7,63309.3,64020.0,12943.946882
2026-06-23 00:00:00+00:00,64020.0,64274.2,61933.5,62726.9,14469.058873
2026-06-24 00:00:00+00:00,62726.9,63236.1,59102.0,61072.4,21044.318631
2026-06-25 00:00:00+00:00,61072.4,61961.6,58112.0,59796.0,20529.305646
2026-06-26 00:00:00+00:00,59796.0,60763.1,58324.3,60103.9,16854.032644
2026-06-27 00:00:00+00:00,60103.9,60942.2,59846.6,60023.7,9937.932602
2026-06-28 00:00:00+00:00,60023.7,60552.1,58887.8,59575.1,14293.374205
2026-06-29 00:00:00+00:00,59575.1,60799.2,58886.6,60259.6,15209.730834
2026-06-30 00:00:00+00:00,60259.6,60279.3,58195.1,58631.0,10247.396525
2026-07-01 00:00:00+00:00,58631.0,61343.6,57802.2,60027.7,15052.814424
2026-07-02 00:00:00+00:00,60027.7,62208.9,59590.7,61557.6,15543.540201
2026-07-03 00:00:00+00:00,61557.6,62961.2,61243.9,62585.6,9526.678292
2026-07-04 00:00:00+00:00,62585.6,63462.7,62333.4,63143.1,5681.68509
2026-07-05 00:00:00+00:00,63143.1,64000.0,62431.6,63642.5,5393.422285
2026-07-06 00:00:00+00:00,63642.5,64704.8,61308.8,64040.5,9496.6796
2026-07-07 00:00:00+00:00,64040.5,64312.1,62673.9,63363.9,6647.669349
2026-07-08 00:00:00+00:00,63363.9,63760.4,61541.2,62290.3,7518.902965
2026-07-09 00:00:00+00:00,62290.3,63495.2,61697.5,63223.1,7922.409655
2026-07-10 00:00:00+00:00,63223.1,64699.0,62917.5,64166.9,7267.415805
2026-07-11 00:00:00+00:00,64166.9,64519.9,63818.7,63818.7,3494.541628
2026-07-12 00:00:00+00:00,63818.7,64296.8,63636.4,64056.4,4370.186805
